customer_id,customer_name,email,phone,address,total_purchases,total_spent,loyalty_points,average_order_value
C0740,Customer 740,customer740@example.com,9964295702,Address 740,47,221,3450,314
C0741,Customer 741,customer741@example.com,9923240130,Address 741,43,4023,4757,157
C0742,Customer 742,customer742@example.com,9964269319,Address 742,59,7430,124,410
C0743,Customer 743,customer743@example.com,9918939463,Address 743,26,4249,3286,429
C0744,Customer 744,customer744@example.com,9921497655,Address 744,80,3709,4854,228
C0745,Customer 745,customer745@example.com,9989697962,Address 745,56,427,2747,260
C0746,Customer 746,customer746@example.com,9938987928,Address 746,99,5179,1067,232
C0747,Customer 747,customer747@example.com,9944689127,Address 747,18,7361,3075,456
C0748,Customer 748,customer748@example.com,9907054124,Address 748,11,3603,4083,494
C0749,Customer 749,customer749@example.com,9926946964,Address 749,75,6317,3250,94
C0750,Customer 750,customer750@example.com,9967043380,Address 750,9,6285,1225,474
C0751,Customer 751,customer751@example.com,9901793318,Address 751,55,9687,4719,169
C0752,Customer 752,customer752@example.com,9988271695,Address 752,6,328,909,365
C0753,Customer 753,customer753@example.com,9932136453,Address 753,87,5922,4285,323
C0754,Customer 754,customer754@example.com,9902498092,Address 754,78,2327,2875,299
C0755,Customer 755,customer755@example.com,9965208459,Address 755,2,698,167,31
C0756,Customer 756,customer756@example.com,9956019887,Address 756,14,9881,4198,327
C0757,Customer 757,customer757@example.com,9939986769,Address 757,95,2089,4749,249
C0758,Customer 758,customer758@example.com,9935281949,Address 758,48,8050,4319,54
C0759,Customer 759,customer759@example.com,9993249333,Address 759,69,4720,2591,120
C0760,Customer 760,customer760@example.com,9943882164,Address 760,1,3106,4475,385
C0761,Customer 761,customer761@example.com,9939527747,Address 761,62,4120,1626,147
C0762,Customer 762,customer762@example.com,9969084556,Address 762,97,6065,2559,207
C0763,Customer 763,customer763@example.com,9905916634,Address 763,26,1130,817,263
C0764,Customer 764,customer764@example.com,9945828401,Address 764,13,9730,769,150
C0765,Customer 765,customer765@example.com,9961981871,Address 765,5,3492,4844,208
C0766,Customer 766,customer766@example.com,9994983045,Address 766,78,3468,3314,291
C0767,Customer 767,customer767@example.com,9976104950,Address 767,40,3588,581,428
C0768,Customer 768,customer768@example.com,9961273701,Address 768,7,9906,1360,144
C0769,Customer 769,customer769@example.com,9997739582,Address 769,9,3638,4237,329
C0770,Customer 770,customer770@example.com,9966550026,Address 770,10,4458,2487,392
C0771,Customer 771,customer771@example.com,9935691299,Address 771,69,2641,2733,372
C0772,Customer 772,customer772@example.com,9959211169,Address 772,70,6913,3078,416
C0773,Customer 773,customer773@example.com,9986060596,Address 773,66,5940,3317,215
C0774,Customer 774,customer774@example.com,9996417594,Address 774,9,7011,1295,194
C0775,Customer 775,customer775@example.com,9937026661,Address 775,97,2415,771,479
C0776,Customer 776,customer776@example.com,9947701729,Address 776,88,5777,1716,354
C0777,Customer 777,customer777@example.com,9920868886,Address 777,10,5283,338,450
C0778,Customer 778,customer778@example.com,9977488216,Address 778,84,6305,1188,61
C0779,Customer 779,customer779@example.com,9906483353,Address 779,37,3899,3338,209
C0780,Customer 780,customer780@example.com,9930921293,Address 780,97,3912,1304,47
C0781,Customer 781,customer781@example.com,9932503044,Address 781,50,8058,1445,28
C0782,Customer 782,customer782@example.com,9930017279,Address 782,73,3672,1850,25
C0783,Customer 783,customer783@example.com,9932117046,Address 783,44,7981,930,240
C0784,Customer 784,customer784@example.com,9929768934,Address 784,42,7516,2632,462
C0785,Customer 785,customer785@example.com,9999410609,Address 785,8,3381,4801,137
C0786,Customer 786,customer786@example.com,9948785450,Address 786,59,2491,1662,66
C0787,Customer 787,customer787@example.com,9930908294,Address 787,6,2527,1990,306
C0788,Customer 788,customer788@example.com,9922680830,Address 788,93,8166,1240,148
C0789,Customer 789,customer789@example.com,9963896062,Address 789,52,3431,3024,276
C0790,Customer 790,customer790@example.com,9979696444,Address 790,5,1410,1738,124
C0791,Customer 791,customer791@example.com,9921704172,Address 791,32,4242,4827,313
C0792,Customer 792,customer792@example.com,9918610461,Address 792,55,6722,1630,370
C0793,Customer 793,customer793@example.com,9936077458,Address 793,56,8062,4984,17
C0794,Customer 794,customer794@example.com,9970112223,Address 794,77,2262,1918,38
C0795,Customer 795,customer795@example.com,9908846050,Address 795,4,9119,4250,164
C0796,Customer 796,customer796@example.com,9922386983,Address 796,56,4111,1879,446
C0797,Customer 797,customer797@example.com,9965301727,Address 797,67,139,3623,436
C0798,Customer 798,customer798@example.com,9966127007,Address 798,76,9423,4701,109
C0799,Customer 799,customer799@example.com,9910876390,Address 799,5,7114,2549,89
C0800,Customer 800,customer800@example.com,9924743685,Address 800,96,2569,1445,151
C0801,Customer 801,customer801@example.com,9907595349,Address 801,49,3760,3071,70
C0802,Customer 802,customer802@example.com,9958325212,Address 802,36,3593,1740,196
C0803,Customer 803,customer803@example.com,9913257655,Address 803,29,5557,2059,294
C0804,Customer 804,customer804@example.com,9900153440,Address 804,54,1641,3760,199
C0805,Customer 805,customer805@example.com,9900102036,Address 805,37,3745,4977,160
C0806,Customer 806,customer806@example.com,9904820107,Address 806,26,4526,1702,488
C0807,Customer 807,customer807@example.com,9900695529,Address 807,15,257,3111,266
C0808,Customer 808,customer808@example.com,9952459869,Address 808,6,2118,2530,375
C0809,Customer 809,customer809@example.com,9989738270,Address 809,62,3325,762,272
C0810,Customer 810,customer810@example.com,9921944159,Address 810,54,5373,1017,22
C0811,Customer 811,customer811@example.com,9928517931,Address 811,6,224,3086,38
C0812,Customer 812,customer812@example.com,9902801313,Address 812,94,7556,4621,54
C0813,Customer 813,customer813@example.com,9939569244,Address 813,51,2523,3082,54
C0814,Customer 814,customer814@example.com,9945444864,Address 814,54,5408,3552,224
C0815,Customer 815,customer815@example.com,9996809351,Address 815,58,4916,1308,321
C0816,Customer 816,customer816@example.com,9974843530,Address 816,30,2171,1911,375
C0817,Customer 817,customer817@example.com,9905963378,Address 817,16,4582,1020,164
C0818,Customer 818,customer818@example.com,9910602962,Address 818,29,2158,592,46
C0819,Customer 819,customer819@example.com,9971512462,Address 819,46,9833,1336,349
C0820,Customer 820,customer820@example.com,9929253949,Address 820,82,4554,2866,56
C0821,Customer 821,customer821@example.com,9985934572,Address 821,99,7744,44,364
C0822,Customer 822,customer822@example.com,9979496330,Address 822,78,5120,1685,173
C0823,Customer 823,customer823@example.com,9914522506,Address 823,67,2845,3093,428
C0824,Customer 824,customer824@example.com,9956121106,Address 824,72,2304,3626,440
C0825,Customer 825,customer825@example.com,9986500604,Address 825,6,4807,4145,345
C0826,Customer 826,customer826@example.com,9975196735,Address 826,33,9053,2574,325
C0827,Customer 827,customer827@example.com,9950895806,Address 827,29,4016,2367,355
C0828,Customer 828,customer828@example.com,9937577117,Address 828,50,7690,1424,440
C0829,Customer 829,customer829@example.com,9971413811,Address 829,52,5232,90,320
C0830,Customer 830,customer830@example.com,9965184392,Address 830,19,6649,513,103
C0831,Customer 831,customer831@example.com,9909262476,Address 831,81,1528,2749,326
C0832,Customer 832,customer832@example.com,9917065929,Address 832,58,5877,1706,355
C0833,Customer 833,customer833@example.com,9965134322,Address 833,54,5679,4216,64
C0834,Customer 834,customer834@example.com,9960058439,Address 834,70,8661,2035,261
C0835,Customer 835,customer835@example.com,9965449918,Address 835,9,5962,2937,286
C0836,Customer 836,customer836@example.com,9914509640,Address 836,83,6954,2368,490
C0837,Customer 837,customer837@example.com,9985135264,Address 837,83,4845,4800,493
C0838,Customer 838,customer838@example.com,9962669071,Address 838,58,235,1827,19
C0839,Customer 839,customer839@example.com,9928582489,Address 839,17,2827,1995,30
C0840,Customer 840,customer840@example.com,9927864648,Address 840,48,6129,1254,372
C0841,Customer 841,customer841@example.com,9953593559,Address 841,99,5182,4804,460
C0842,Customer 842,customer842@example.com,9992213905,Address 842,30,5906,832,132
C0843,Customer 843,customer843@example.com,9949808870,Address 843,33,6711,44,445
C0844,Customer 844,customer844@example.com,9928288228,Address 844,43,3313,2279,421
C0845,Customer 845,customer845@example.com,9987991703,Address 845,89,3138,690,410
C0846,Customer 846,customer846@example.com,9943308520,Address 846,95,1012,2770,159
C0847,Customer 847,customer847@example.com,9965803525,Address 847,41,9184,3809,484
C0848,Customer 848,customer848@example.com,9906406867,Address 848,25,8243,4536,316
C0849,Customer 849,customer849@example.com,9999971846,Address 849,28,4961,4509,57
C0850,Customer 850,customer850@example.com,9915361049,Address 850,54,6662,1817,17
C0851,Customer 851,customer851@example.com,9959426713,Address 851,89,9725,4629,102
C0852,Customer 852,customer852@example.com,9989757054,Address 852,59,1452,200,453
C0853,Customer 853,customer853@example.com,9916657560,Address 853,46,3900,4925,478
C0854,Customer 854,customer854@example.com,9997897300,Address 854,15,9155,2271,372
C0855,Customer 855,customer855@example.com,9933325420,Address 855,65,1820,2258,306
C0856,Customer 856,customer856@example.com,9954358120,Address 856,83,5013,1978,20
C0857,Customer 857,customer857@example.com,9929103256,Address 857,93,2252,108,246
C0858,Customer 858,customer858@example.com,9949906702,Address 858,5,7147,2186,391
C0859,Customer 859,customer859@example.com,9990203173,Address 859,2,1380,2633,338
C0860,Customer 860,customer860@example.com,9937968802,Address 860,98,2406,843,275
C0861,Customer 861,customer861@example.com,9949241114,Address 861,7,9416,2462,493
C0862,Customer 862,customer862@example.com,9989073487,Address 862,5,9582,850,384
C0863,Customer 863,customer863@example.com,9995471023,Address 863,10,8056,4678,347
C0864,Customer 864,customer864@example.com,9980158200,Address 864,60,9334,2760,343
C0865,Customer 865,customer865@example.com,9916381349,Address 865,34,1050,4189,374
C0866,Customer 866,customer866@example.com,9988810525,Address 866,17,4342,2475,378
C0867,Customer 867,customer867@example.com,9989295523,Address 867,45,3737,1879,297
C0868,Customer 868,customer868@example.com,9907296137,Address 868,83,7760,2618,350
C0869,Customer 869,customer869@example.com,9992492525,Address 869,45,8003,770,113
C0870,Customer 870,customer870@example.com,9954610596,Address 870,27,5993,4255,408
C0871,Customer 871,customer871@example.com,9924661756,Address 871,25,9059,4483,443
C0872,Customer 872,customer872@example.com,9918633496,Address 872,57,7062,4083,37
C0873,Customer 873,customer873@example.com,9991602382,Address 873,79,8185,3647,247
C0874,Customer 874,customer874@example.com,9982354128,Address 874,11,1729,4453,37
C0875,Customer 875,customer875@example.com,9932474689,Address 875,64,9437,3869,265
C0876,Customer 876,customer876@example.com,9919246346,Address 876,45,6870,2220,363
C0877,Customer 877,customer877@example.com,9959244019,Address 877,66,262,4567,246
C0878,Customer 878,customer878@example.com,9963290498,Address 878,55,6167,4110,78
C0879,Customer 879,customer879@example.com,9978791276,Address 879,4,5566,3700,461
C0880,Customer 880,customer880@example.com,9922229398,Address 880,55,787,3955,169
C0881,Customer 881,customer881@example.com,9918105693,Address 881,66,7920,4731,90
C0882,Customer 882,customer882@example.com,9928740253,Address 882,79,5640,3706,151
C0883,Customer 883,customer883@example.com,9921093840,Address 883,8,6488,4866,456
C0884,Customer 884,customer884@example.com,9998933105,Address 884,40,7432,2963,456
C0885,Customer 885,customer885@example.com,9941771804,Address 885,58,2281,2466,472
C0886,Customer 886,customer886@example.com,9925223871,Address 886,76,9701,176,118
C0887,Customer 887,customer887@example.com,9913225662,Address 887,2,4302,435,471
C0888,Customer 888,customer888@example.com,9928596537,Address 888,68,2900,2164,204
C0889,Customer 889,customer889@example.com,9944404609,Address 889,44,8291,4245,55
C0890,Customer 890,customer890@example.com,9953220871,Address 890,45,1573,3898,102
C0891,Customer 891,customer891@example.com,9970873954,Address 891,77,1227,3109,62
C0892,Customer 892,customer892@example.com,9991780625,Address 892,33,6764,1857,327
C0893,Customer 893,customer893@example.com,9914387715,Address 893,89,2602,109,284
C0894,Customer 894,customer894@example.com,9904469806,Address 894,85,1287,1794,316
C0895,Customer 895,customer895@example.com,9948841934,Address 895,25,5033,27,465
C0896,Customer 896,customer896@example.com,9952857858,Address 896,90,3654,1070,53
C0897,Customer 897,customer897@example.com,9964031649,Address 897,73,7031,4828,360
C0898,Customer 898,customer898@example.com,9924698565,Address 898,86,4375,1818,15
C0899,Customer 899,customer899@example.com,9968281452,Address 899,18,3908,1180,97
C0900,Customer 900,customer900@example.com,9902499731,Address 900,31,3392,1260,205
C0901,Customer 901,customer901@example.com,9983086693,Address 901,99,4686,4197,272
C0902,Customer 902,customer902@example.com,9989929578,Address 902,38,477,3089,106
C0903,Customer 903,customer903@example.com,9917728117,Address 903,81,5996,4565,303
C0904,Customer 904,customer904@example.com,9985831117,Address 904,2,9468,2235,451
C0905,Customer 905,customer905@example.com,9986790150,Address 905,51,8502,4214,220
C0906,Customer 906,customer906@example.com,9911340443,Address 906,48,6825,301,289
C0907,Customer 907,customer907@example.com,9998249022,Address 907,51,9835,4882,112
C0908,Customer 908,customer908@example.com,9982384128,Address 908,20,4723,4145,359
C0909,Customer 909,customer909@example.com,9945785797,Address 909,48,9854,1248,66
C0910,Customer 910,customer910@example.com,9925419102,Address 910,71,2833,3641,249
C0911,Customer 911,customer911@example.com,9984434365,Address 911,26,4288,107,396
C0912,Customer 912,customer912@example.com,9992675706,Address 912,93,7934,2238,51
C0913,Customer 913,customer913@example.com,9955487878,Address 913,78,3654,2218,101
C0914,Customer 914,customer914@example.com,9957402447,Address 914,34,5930,3877,469
C0915,Customer 915,customer915@example.com,9963636781,Address 915,57,7264,4460,413
C0916,Customer 916,customer916@example.com,9950402713,Address 916,41,1140,4995,489
C0917,Customer 917,customer917@example.com,9911624476,Address 917,67,2148,3664,192
C0918,Customer 918,customer918@example.com,9908538109,Address 918,79,129,2104,220
C0919,Customer 919,customer919@example.com,9920656188,Address 919,51,9553,3322,464
C0920,Customer 920,customer920@example.com,9998648873,Address 920,57,8865,4196,281
C0921,Customer 921,customer921@example.com,9939636448,Address 921,23,2531,3466,87
C0922,Customer 922,customer922@example.com,9914324682,Address 922,79,9250,3345,192
C0923,Customer 923,customer923@example.com,9954097505,Address 923,44,769,1437,61
C0924,Customer 924,customer924@example.com,9939391126,Address 924,75,5673,2205,125
C0925,Customer 925,customer925@example.com,9934325597,Address 925,56,2900,1139,377
C0926,Customer 926,customer926@example.com,9904455281,Address 926,50,7032,4535,134
C0927,Customer 927,customer927@example.com,9968321456,Address 927,8,1439,4530,439
C0928,Customer 928,customer928@example.com,9930672693,Address 928,31,7917,4782,233
C0929,Customer 929,customer929@example.com,9995789034,Address 929,38,7305,1111,355
C0930,Customer 930,customer930@example.com,9996145254,Address 930,10,3615,876,373
C0931,Customer 931,customer931@example.com,9992908804,Address 931,6,433,3269,56
C0932,Customer 932,customer932@example.com,9990203546,Address 932,86,1404,3968,124
C0933,Customer 933,customer933@example.com,9947878542,Address 933,70,5319,2787,392
C0934,Customer 934,customer934@example.com,9956868356,Address 934,66,1316,2090,34
C0935,Customer 935,customer935@example.com,9938597652,Address 935,33,1648,3158,69
C0936,Customer 936,customer936@example.com,9946617664,Address 936,83,538,1945,200
C0937,Customer 937,customer937@example.com,9905462518,Address 937,26,4895,1727,433
C0938,Customer 938,customer938@example.com,9981630392,Address 938,13,7735,1430,96
C0939,Customer 939,customer939@example.com,9906077041,Address 939,20,4001,1770,144
C0940,Customer 940,customer940@example.com,9919780044,Address 940,89,6200,288,446
C0941,Customer 941,customer941@example.com,9931365197,Address 941,19,7225,855,333
C0942,Customer 942,customer942@example.com,9989073607,Address 942,34,5471,2368,193
C0943,Customer 943,customer943@example.com,9936378740,Address 943,1,5641,1724,473
C0944,Customer 944,customer944@example.com,9939106701,Address 944,32,7699,1592,129
C0945,Customer 945,customer945@example.com,9952595385,Address 945,45,2607,67,385
C0946,Customer 946,customer946@example.com,9987980437,Address 946,4,1476,4186,414
C0947,Customer 947,customer947@example.com,9957490734,Address 947,3,8674,4468,216
C0948,Customer 948,customer948@example.com,9998006488,Address 948,62,1214,3193,300
C0949,Customer 949,customer949@example.com,9916276020,Address 949,15,6694,3404,292
C0950,Customer 950,customer950@example.com,9975219557,Address 950,43,6201,3663,308
C0951,Customer 951,customer951@example.com,9965796006,Address 951,70,2925,3834,494
C0952,Customer 952,customer952@example.com,9951111558,Address 952,22,9162,3530,301
C0953,Customer 953,customer953@example.com,9928335010,Address 953,29,1134,810,244
C0954,Customer 954,customer954@example.com,9980929449,Address 954,75,9258,816,28
C0955,Customer 955,customer955@example.com,9998001289,Address 955,24,9897,1169,301
C0956,Customer 956,customer956@example.com,9910985932,Address 956,60,430,2423,189
C0957,Customer 957,customer957@example.com,9938660877,Address 957,30,2158,1622,152
C0958,Customer 958,customer958@example.com,9908761151,Address 958,52,2801,4577,75
C0959,Customer 959,customer959@example.com,9911203667,Address 959,75,7157,591,178
C0960,Customer 960,customer960@example.com,9960673364,Address 960,88,9672,2312,149
C0961,Customer 961,customer961@example.com,9980246738,Address 961,11,9065,4541,344
C0962,Customer 962,customer962@example.com,9958457639,Address 962,78,1221,1159,346
C0963,Customer 963,customer963@example.com,9977843500,Address 963,38,8819,2308,144
C0964,Customer 964,customer964@example.com,9997480043,Address 964,12,6060,4363,227
C0965,Customer 965,customer965@example.com,9958419505,Address 965,2,8297,49,131
C0966,Customer 966,customer966@example.com,9921227554,Address 966,92,3498,2265,388
C0967,Customer 967,customer967@example.com,9952575806,Address 967,39,9717,2792,211
C0968,Customer 968,customer968@example.com,9955419616,Address 968,24,4391,758,69
C0969,Customer 969,customer969@example.com,9968716775,Address 969,4,3462,4992,412
C0970,Customer 970,customer970@example.com,9949117128,Address 970,65,5946,3438,110
C0971,Customer 971,customer971@example.com,9943876953,Address 971,36,1804,42,474
C0972,Customer 972,customer972@example.com,9959858607,Address 972,28,6329,2663,173
C0973,Customer 973,customer973@example.com,9945692015,Address 973,57,5951,3194,480
C0974,Customer 974,customer974@example.com,9929172546,Address 974,17,7598,4427,142
C0975,Customer 975,customer975@example.com,9955023629,Address 975,14,6402,4207,146
C0976,Customer 976,customer976@example.com,9944622991,Address 976,30,6245,3355,144
C0977,Customer 977,customer977@example.com,9995583286,Address 977,91,490,602,186
C0978,Customer 978,customer978@example.com,9997039254,Address 978,83,2898,3514,135
C0979,Customer 979,customer979@example.com,9917416855,Address 979,53,7980,3664,455
C0980,Customer 980,customer980@example.com,9901783811,Address 980,89,6904,1517,415
C0981,Customer 981,customer981@example.com,9990798045,Address 981,3,6078,1558,306
C0982,Customer 982,customer982@example.com,9976673298,Address 982,88,6472,2515,12
C0983,Customer 983,customer983@example.com,9916885153,Address 983,64,3615,3390,283
C0984,Customer 984,customer984@example.com,9910070598,Address 984,74,5760,2480,327
C0985,Customer 985,customer985@example.com,9946413444,Address 985,66,4675,4451,229
C0986,Customer 986,customer986@example.com,9936095440,Address 986,33,7283,1773,21
C0987,Customer 987,customer987@example.com,9962731649,Address 987,10,5537,2609,99
C0988,Customer 988,customer988@example.com,9981120257,Address 988,92,987,1459,44
C0989,Customer 989,customer989@example.com,9939848423,Address 989,54,679,4479,494
C0990,Customer 990,customer990@example.com,9987042355,Address 990,99,4997,3786,210
C0991,Customer 991,customer991@example.com,9933825639,Address 991,34,9051,3925,68
C0992,Customer 992,customer992@example.com,9964331739,Address 992,10,175,69,193
C0993,Customer 993,customer993@example.com,9962234817,Address 993,93,6590,4277,254
C0994,Customer 994,customer994@example.com,9943951731,Address 994,7,8581,2391,342
C0995,Customer 995,customer995@example.com,9969447444,Address 995,88,4751,3269,498
C0996,Customer 996,customer996@example.com,9975881296,Address 996,76,5242,1186,339
C0997,Customer 997,customer997@example.com,9989819809,Address 997,58,5148,3377,317
C0998,Customer 998,customer998@example.com,9988046347,Address 998,42,691,2355,382
C0999,Customer 999,customer999@example.com,9920169224,Address 999,84,6855,3922,263
C1000,Customer 1000,customer1000@example.com,9984562833,Address 1000,52,6652,1360,352
